what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.cea.papyrus.ocl.validator,1.11.0,com.cea.papyrus.ocl.validator,1255516080622
stopped,bundle,com.cea.papyrus.diagram.activity,1.11.0,com.cea.papyrus.diagram.activity,1255516080622
stopped,bundle,com.cea.papyrus.diagram.statemachine,1.11.0,com.cea.papyrus.diagram.statemachine,1255516080622
stopped,bundle,com.cea.papyrus.diagram.classdiagram,1.11.0,com.cea.papyrus.diagram.classdiagram,1255516080622
stopped,bundle,com.cea.papyrus.core,1.11.0,com.cea.papyrus.core,1255516080622
stopped,bundle,com.cea.papyrus.profile,1.11.0,com.cea.papyrus.profile,1255516080622
stopped,bundle,com.cea.papyrus.diagraminterchange2.editor,1.11.0,com.cea.papyrus.diagraminterchange2.editor,1255516080622
stopped,bundle,com.cea.papyrus.diagraminterchange2.edit,1.11.0,com.cea.papyrus.diagraminterchange2.edit,1255516080622
stopped,bundle,com.cea.papyrus.diagraminterchange2,1.11.0,com.cea.papyrus.diagraminterchange2,1255516080622
stopped,bundle,com.cea.papyrus.extensionpoints.dnd,1.11.0,com.cea.papyrus.extensionpoints.dnd,1255516080622
stopped,bundle,org.eclipse.wst.common.snippets,1.1.200.v200805140415,org.eclipse.wst.common.snippets,1255516080622
stopped,bundle,org.eclipse.ve.propertysheet,1.4.0.v20090505-2035,org.eclipse.ve.propertysheet,1255516080642
stopped,bundle,com.cea.papyrus.multidiagram,1.11.0,com.cea.papyrus.multidiagram,1255516080642
stopped,bundle,org.eclipse.gef,3.4.1.v20080806,org.eclipse.gef,1255516080642
stopped,bundle,org.eclipse.team.cvs.ui,3.3.100.r34x_20090121,org.eclipse.team.cvs.ui,1255516080642
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080730_r341,org.eclipse.pde.api.tools.ui,1255516080642
stopped,bundle,net.sf.eclipseshell.BeanshellEnvironmentProvider,0.1.2,net.sf.eclipseshell.BeanshellEnvironmentProvider,1255516080642
stopped,bundle,net.sf.eclipseshell.RubyEnvironmentProvider,0.1.2,net.sf.eclipseshell.RubyEnvironmentProvider,1255516080642
stopped,bundle,net.sf.eclipseshell.rhinoProvider.RhinoProvider,0.1.2,net.sf.eclipseshell.rhinoProvider.RhinoProvider,1255516080642
stopped,bundle,net.sf.eclipseshell.EclipseShellPlugin,0.1.2,net.sf.eclipseshell.EclipseShellPlugin,1255516080642
stopped,bundle,org.eclipse.pde.ui.templates,3.4.0.v20080514-1500,org.eclipse.pde.ui.templates,1255516080642
stopped,bundle,org.eclipse.pde.runtime,3.4.0.v20080723-1000,org.eclipse.pde.runtime,1255516080642
stopped,bundle,org.eclipse.pde.p2.ui,1.0.0.v20080604-2000,org.eclipse.pde.p2.ui,1255516080642
stopped,bundle,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui,1255516080642
stopped,bundle,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui,1255516080642
